,age,id,length_min,title_matched_path,title_matched,title,uuid,violence_rating,violence_text
1066,15,6126020,110,/data/GDI/SeeJane_2019_2/After_the_Wedding.mp4,After the Wedding,After the Wedding,9810ab68-7c8f-4fe5-8a37-359617310abc,2.0,"Death plays a part in the movie, but viewers don't see any blood, gore, or bodies; instead, the film sticks to depicting grief, how it affects lives. Brief mention of children dying of malnutrition, some footage of poor people in India living on the street. Arguments/yelling."
1465,10,6123219,110,/data/GDI/SeeJane_2019_2/The_Other_Side_of_Heaven_2__Fire_of.mp4,The Other Side of Heaven 2  Fire of,The Other Side of Heaven 2: Fire of Faith,09038454-c901-449e-be58-f6adc029a950,2.0,"Frightening scenes include death of young man struck by lightning, a storm that looks like it's going to consume a family on a boat, a dangerously ill infant. Methodist minister angrily dismisses LDS converts who leave his church. He orders his son to throw a pig that was given to him by a Mormon convert into the sea -- and to throw the food offering into the fire."
7202,14,5908926,110,/data/GDI/Film2018/I_Feel_Pretty.mp4,I Feel Pretty,I Feel Pretty,978f9f7a-731a-4367-91b6-5b7737dc5858,2.0,"Renee falls off her bicycle during a spin class, and it's obvious she has a head injury. She wakes up confused. In another instance, she falls and hits her head again, resulting in a bloody injury."
7216,10,5915456,110,/data/GDI/Film2018/I_Can_Only_Imagine.mp4,I Can Only Imagine,I Can Only Imagine,e2c1fd45-1119-4c18-bac3-558c5279524f,2.0,"A father is abusive to his wife and son. He angrily throws and destroys his own property and hurts his son (he breaks a plate on his head). In one scene, the father and son push each other. A young man is injured in a football game. Loud, scream-filled fights between a mother and father and a father and son. Potentially upsetting scene in which a dying man clutches himself in agony."
810,13,6113472,114,/data/GDI/SeeJane_2019/Blinded_by_the_Light.mp4,Blinded by the Light,Blinded by the Light,84a0bced-7bf6-4e92-8c4a-e158f2d80c2d,2.0,"A white nationalist march leads to confrontations; main character is pushed down, injured (a little bit of blood). Racist threats (verbal and physical) against Pakistani people. Boys urinate through a Pakistani man's mail slot as form of aggression/derision. White supremacists bully characters of color. Hate crime at local mosque (pig's head hung from minaret). Images of protests, social unrest. Angry outbursts. Raging storm."
1220,11,1255370,115,/data/GDI/Film2018/Little_Women.mp4,Little Women,Little Women,f24e4bb6-51fb-49ea-ad5a-a4cf5f703e64,2.0,"Beth becomes dangerously ill with scarlet fever, recovers, but eventually dies. Amy falls through the ice while skating but is pulled to safety. Amy comes home with a welt on her hand telling her family that she was struck by her teacher. Mr. March comes home from the war injured and the family fears for his safety constantly."
7535,13,6090262,116,/data/GDI/SeeJane_2019/Five_Feet_Apart.mp4,Five Feet Apart,Five Feet Apart,ec35cef0-34f3-4ce3-9499-62b1327c4819,2.0,"A young man looks like he's perched precariously on a hospital roof and might fall. (Potential spoiler alerts ahead.) A young character who dies of cystic fibrosis is briefly shown coding, then dead on the floor. A character who looks to have died is saved via CPR. Sad conversations about loved ones who've died (and how they died)."
1251,13,6116139,116,/data/GDI/SeeJane_2019/Yesterday.mp4,Yesterday,Yesterday,2d49fae3-6353-4a9a-91da-2b46ea4c2805,2.0,"Only one scene is violent: the early one in which Jack is hit by a bus. The bus hits his bike, and he flies into the air; there's a terrible thud when he lands. Viewers see his bruised, battered face and broken teeth (camera zooms in on the teeth and then the holes where the teeth were)."
7523,15,6086083,117,/data/GDI/SeeJane_2019/What_Men_Want.mp4,What Men Want,What Men Want,05c0c4e2-6ff6-4947-9796-de808054133c,2.0,"Two brutal (both sounding and looking) head injuries are responsible for Ali's magical powers; the scenes are played for laughs. Also pitched as comic are scenes in which Ali slaps, pushes, and chokes her male partner during sex (for her own pleasure)."
7443,13,6066948,119,/data/GDI/Film2018/Instant_Family.mp4,Instant Family,Instant Family,3bd9495f-966f-4270-9a7e-804980ab78d0,2.0,"One kid is an accident magnet: He gets hit in the face with a ball, drawing blood, even accidentally drives a nail into his own foot. Parents beat up a young man who's preying on a much younger girl; although the violence includes punching his face and kicking his crotch, it's played for laughs."
247,15,6109761,121,/data/GDI/SeeJane_2019/Rocketman.mp4,Rocketman,Rocketman,73891d28-0819-4f40-9245-99db36aaa666,2.0,"In one scene, a miserable John washes a handful of (unnamed) pills down with vodka and then stands on a diving board, declaring he's going to ""f---ing kill himself"" before falling into the water. A couple often argues violently; during one spat, one man hits another in the face, leaving bruises."
7581,15,6100858,125,/data/GDI/SeeJane_2019/Long_Shot.mp4,Long Shot,Long Shot,04e2de3f-54b4-460f-8070-83b3f55f0716,2.0,"Violence is played for laughs but wince-inducing: Fred jumps out of a second-story window to escape a group of white-power bros (he falls on a car and then gets up and walks away, albeit painfully) and down a flight of concrete steps at a party. In real life, he likely would have broken bones, or worse, in these accidents."
7512,14,6081518,125,/data/GDI/SeeJane_2019/The_Upside.mp4,The Upside,The Upside,9375ec5a-a061-4789-b031-028ac678b7bf,2.0,"A character wants to die; he doesn't try suicide but rather doesn't want to be resuscitated. Objects are broken in anger, which is depicted positively. Characters do potentially dangerous things like speeding and parasailing."
3535,15,1253208,127,/data/GDI/SeeJane_2019/What_Men_Want.mp4,What Men Want,What Women Want,a9c0b56a-92b1-4f04-b195-36c1ad451e1e,2.0,One of the characters is suicidal; lead character believes that she's about to attempt suicide and tries to stop her.
995,12,6100827,133,/data/GDI/SeeJane_2019/The_Best_of_Enemies.mp4,The Best of Enemies,The Best of Enemies,d190f20e-857f-404d-abdf-4128d56d172c,2.0,"KKK members shoot at a young white woman's house -- not necessarily with intent to kill, but to destroy property and frighten her -- because she's rumored to have a black boyfriend. KKK teaches members (including youth corps) to shoot guns at a range. Two Klansmen intimidate a white woman by breaking into her house, threatening her with sexual violence. (A man's hands aren't visible, but it's clear he's touching her inappropriately and making her promise to do as he instructs.)"
1475,16,6064873,135,/data/GDI/Film2018/A_Star_Is_Born.mp4,A Star Is Born,A Star Is Born,1be92b5a-3c25-49e5-96b6-ecddbc56d677,2.0,"A character punches people a couple of times. One scene in which an addict acts erratically/in a disturbing manner in public. Recollections of an abusive father. [Spoiler alert!] A character recalls a failed suicide attempt, later dies by suicide."
