Time(sec),average
1334.0,-74.74261846405228
1335.0,-77.0
1336.0,-79.06015873015873
1337.0,-82.60095238095239
1338.0,-87.75925925925924
1339.0,-93.66666666666667
1340.0,-96.29786837800425
1341.0,-99.66742166855418
1342.0,-100.0
1343.0,-100.0
1344.0,-100.0
1345.0,-100.0
1346.0,-100.0
1347.0,-100.0
1348.0,-100.0
1349.0,-100.0
1350.0,-100.0
1351.0,-100.0
1352.0,-100.0
1353.0,-100.0
1354.0,-100.0
1355.0,-100.0
1356.0,-100.0
1357.0,-100.0
1358.0,-100.0
1359.0,-100.0
1360.0,-100.0
1361.0,-100.0
1362.0,-100.0
1363.0,-100.0
1364.0,-100.0
1365.0,-100.0
1366.0,-100.0
1367.0,-100.0
1368.0,-100.0
1369.0,-100.0
1370.0,-100.0
1371.0,-100.0
1372.0,-100.0
1373.0,-100.0
1374.0,-100.0
1375.0,-100.0
1376.0,-100.0
1377.0,-100.0
1378.0,-100.0
1379.0,-100.0
1380.0,-100.0
1381.0,-100.0
1382.0,-100.0
1383.0,-100.0
1384.0,-100.0
1385.0,-100.0
1386.0,-100.0
1387.0,-100.0
1388.0,-100.0
1389.0,-100.0
1390.0,-100.0
1391.0,-100.0
1392.0,-100.0
1393.0,-100.0
1394.0,-100.0
1395.0,-100.0
1396.0,-100.0
1397.0,-100.0
1398.0,-100.0
1399.0,-100.0
1400.0,-100.0
1401.0,-100.0
1402.0,-100.0
1403.0,-100.0
1404.0,-100.0
1405.0,-100.0
1406.0,-100.0
1407.0,-100.0
1408.0,-100.0
1409.0,-100.0
1410.0,-100.0
1411.0,-100.0
1412.0,-100.0
1413.0,-100.0
1414.0,-100.0
1415.0,-100.0
1416.0,-100.0
1417.0,-100.0
1418.0,-100.0
1419.0,-100.0
1420.0,-100.0
1421.0,-100.0
1422.0,-100.0
1423.0,-100.0
1424.0,-100.0
1425.0,-100.0
1426.0,-100.0
1427.0,-100.0
1428.0,-100.0
1429.0,-100.0
1430.0,-100.0
1431.0,-100.0
1432.0,-100.0
1433.0,-100.0
1434.0,-100.0
1435.0,-100.0
1436.0,-100.0
1437.0,-100.0
1438.0,-100.0
1439.0,-100.0
1440.0,-100.0
1441.0,-100.0
1442.0,-100.0
1443.0,-100.0
1444.0,-100.0
1445.0,-100.0
1446.0,-100.0
1447.0,-100.0
1448.0,-100.0
1449.0,-100.0
1450.0,-100.0
1451.0,-100.0
1452.0,-100.0
1453.0,-100.0
1454.0,-100.0
1455.0,-100.0
1456.0,-100.0
1457.0,-100.0
1458.0,-100.0
1459.0,-100.0
1460.0,-100.0
1461.0,-100.0
1462.0,-100.0
1463.0,-100.0
1464.0,-100.0
1465.0,-100.0
1466.0,-100.0
1467.0,-100.0
1468.0,-100.0
1469.0,-100.0
1470.0,-100.0
1471.0,-100.0
1472.0,-100.0
1473.0,-100.0
1474.0,-100.0
1475.0,-100.0
1476.0,-100.0
1477.0,-100.0
1478.0,-100.0
1479.0,-100.0
1480.0,-100.0
1481.0,-100.0
1482.0,-100.0
1483.0,-100.0
1484.0,-100.0
1485.0,-100.0
1486.0,-100.0
1487.0,-100.0
1488.0,-100.0
1489.0,-100.0
1490.0,-100.0
1491.0,-100.0
1492.0,-100.0
1493.0,-100.0
1494.0,-100.0
1495.0,-100.0
1496.0,-100.0
1497.0,-100.0
1498.0,-100.0
1499.0,-100.0
1500.0,-100.0
1501.0,-100.0
1502.0,-100.0
1503.0,-100.0
1504.0,-100.0
1505.0,-100.0
1506.0,-100.0
1507.0,-100.0
1508.0,-100.0
1509.0,-100.0
1510.0,-100.0
1511.0,-100.0
1512.0,-100.0
1513.0,-100.0
1514.0,-100.0
1515.0,-100.0
1516.0,-100.0
1517.0,-100.0
1518.0,-100.0
1519.0,-100.0
1520.0,-100.0
1521.0,-100.0
1522.0,-100.0
1523.0,-100.0
1524.0,-100.0
1525.0,-100.0
1526.0,-100.0
1527.0,-100.0
1528.0,-100.0
1529.0,-100.0
1530.0,-100.0
1531.0,-100.0
1532.0,-100.0
1533.0,-100.0
1534.0,-100.0
1535.0,-100.0
1536.0,-100.0
1537.0,-100.0
1538.0,-100.0
1539.0,-100.0
1540.0,-100.0
1541.0,-100.0
1542.0,-100.0
1543.0,-100.0
1544.0,-100.0
1545.0,-100.0
1546.0,-100.0
1547.0,-100.0
1548.0,-100.0
1549.0,-100.0
1550.0,-100.0
1551.0,-100.0
1552.0,-100.0
1553.0,-100.0
1554.0,-100.0
1555.0,-100.0
1556.0,-100.0
1557.0,-100.0
1558.0,-100.0
1559.0,-100.0
1560.0,-100.0
1561.0,-100.0
1562.0,-100.0
1563.0,-100.0
1564.0,-100.0
1565.0,-100.0
1566.0,-100.0
1567.0,-100.0
1568.0,-100.0
1569.0,-100.0
1570.0,-100.0
1571.0,-100.0
1572.0,-100.0
1573.0,-100.0
1574.0,-100.0
1575.0,-100.0
1576.0,-100.0
1577.0,-100.0
1578.0,-100.0
1579.0,-100.0
1580.0,-100.0
1581.0,-100.0
1582.0,-100.0
1583.0,-100.0
1584.0,-100.0
1585.0,-100.0
1586.0,-100.0
1587.0,-100.0
1588.0,-100.0
1589.0,-100.0
1590.0,-100.0
1591.0,-100.0
1592.0,-100.0
1593.0,-100.0
1594.0,-100.0
1595.0,-100.0
1596.0,-100.0
1597.0,-100.0
1598.0,-100.0
1599.0,-100.0
1600.0,-100.0
1601.0,-100.0
1602.0,-100.0
1603.0,-100.0
1604.0,-100.0
1605.0,-100.0
1606.0,-100.0
1607.0,-100.0
1608.0,-100.0
1609.0,-100.0
1610.0,-100.0
1611.0,-100.0
1612.0,-100.0
1613.0,-100.0
1614.0,-100.0
1615.0,-100.0
1616.0,-100.0
1617.0,-100.0
1618.0,-100.0
1619.0,-100.0
1620.0,-100.0
1621.0,-100.0
1622.0,-100.0
1623.0,-100.0
1624.0,-100.0
1625.0,-100.0
1626.0,-100.0
1627.0,-100.0
1628.0,-100.0
1629.0,-100.0
1630.0,-100.0
1631.0,-100.0
1632.0,-100.0
1633.0,-100.0
1634.0,-100.0
1635.0,-100.0
1636.0,-100.0
1637.0,-100.0
1638.0,-100.0
1639.0,-100.0
1640.0,-100.0
1641.0,-100.0
1642.0,-100.0
1643.0,-100.0
1644.0,-100.0
1645.0,-100.0
1646.0,-100.0
1647.0,-100.0
1648.0,-100.0
1649.0,-100.0
1650.0,-100.0
1651.0,-100.0
1652.0,-100.0
1653.0,-100.0
1654.0,-100.0
1655.0,-100.0
1656.0,-100.0
1657.0,-100.0
1658.0,-100.0
1659.0,-100.0
1660.0,-100.0
1661.0,-100.0
1662.0,-100.0
1663.0,-100.0
1664.0,-100.0
1665.0,-100.0
1666.0,-100.0
1667.0,-100.0
1668.0,-100.0
1669.0,-100.0
1670.0,-100.0
1671.0,-100.0
1672.0,-100.0
1673.0,-100.0
1674.0,-100.0
1675.0,-100.0
1676.0,-100.0
1677.0,-100.0
1678.0,-100.0
1679.0,-100.0
1680.0,-100.0
1681.0,-100.0
1682.0,-100.0
1683.0,-100.0
1684.0,-100.0
1685.0,-100.0
1686.0,-100.0
1687.0,-100.0
1688.0,-100.0
1689.0,-100.0
1690.0,-100.0
1691.0,-100.0
1692.0,-100.0
1693.0,-100.0
1694.0,-100.0
1695.0,-100.0
1696.0,-100.0
1697.0,-100.0
1698.0,-100.0
1699.0,-100.0
1700.0,-100.0
1701.0,-100.0
1702.0,-100.0
1703.0,-100.0
1704.0,-100.0
1705.0,-100.0
1706.0,-100.0
1707.0,-100.0
1708.0,-100.0
1709.0,-100.0
1710.0,-100.0
1711.0,-100.0
1712.0,-100.0
1713.0,-100.0
1714.0,-100.0
1715.0,-100.0
1716.0,-100.0
1717.0,-100.0
1718.0,-100.0
1719.0,-100.0
1720.0,-100.0
1721.0,-100.0
1722.0,-100.0
1723.0,-100.0
1724.0,-100.0
1725.0,-100.0
1726.0,-100.0
1727.0,-100.0
1728.0,-100.0
1729.0,-100.0
1730.0,-100.0
1731.0,-100.0
1732.0,-100.0
1733.0,-100.0
1734.0,-100.0
1735.0,-100.0
1736.0,-100.0
1737.0,-100.0
1738.0,-100.0
1739.0,-100.0
1740.0,-100.0
1741.0,-100.0
1742.0,-100.0
1743.0,-100.0
1744.0,-100.0
1745.0,-100.0
1746.0,-100.0
1747.0,-100.0
1748.0,-100.0
1749.0,-100.0
1750.0,-100.0
1751.0,-100.0
1752.0,-100.0
1753.0,-100.0
1754.0,-100.0
1755.0,-100.0
1756.0,-100.0
1757.0,-100.0
1758.0,-100.0
1759.0,-100.0
1760.0,-100.0
1761.0,-100.0
1762.0,-100.0
1763.0,-100.0
1764.0,-100.0
1765.0,-100.0
1766.0,-100.0
1767.0,-100.0
1768.0,-100.0
1769.0,-100.0
1770.0,-100.0
1771.0,-100.0
1772.0,-100.0
1773.0,-100.0
1774.0,-100.0
1775.0,-100.0
1776.0,-100.0
1777.0,-100.0
1778.0,-100.0
1779.0,-100.0
1780.0,-100.0
1781.0,-100.0
1782.0,-100.0
1783.0,-100.0
1784.0,-100.0
1785.0,-100.0
1786.0,-100.0
1787.0,-99.7059948979592
1788.0,-98.10884353741498
1789.0,-97.73469387755102
1790.0,-96.89918236525381
1791.0,-99.66666666666667
1792.0,-99.66666666666667
1793.0,-99.66666666666667
1794.0,-99.66666666666667
1795.0,-99.66666666666667
1796.0,-99.66666666666667
1797.0,-99.66666666666667
1798.0,-99.66666666666667
1799.0,-99.66666666666667
1800.0,-99.66666666666667
1801.0,-99.66666666666667
1802.0,-99.66666666666667
1803.0,-99.66666666666667
1804.0,-99.66666666666667
1805.0,-99.66666666666667
1806.0,-99.66666666666667
1807.0,-99.66666666666667
1808.0,-99.66666666666667
1809.0,-99.66666666666667
1810.0,-99.66666666666667
1811.0,-99.66666666666667
1812.0,-99.66666666666667
1813.0,-99.66666666666667
1814.0,-99.66666666666667
1815.0,-99.66666666666667
1816.0,-99.66666666666667
1817.0,-99.66666666666667
1818.0,-99.66666666666667
1819.0,-99.66666666666667
1820.0,-99.66666666666667
1821.0,-99.66666666666667
1822.0,-99.66666666666667
1823.0,-99.66666666666667
1824.0,-99.66666666666667
1825.0,-99.66666666666667
1826.0,-99.66666666666667
1827.0,-99.66666666666667
1828.0,-99.66666666666667
1829.0,-99.66666666666667
1830.0,-99.66666666666667
1831.0,-99.66666666666667
1832.0,-99.66666666666667
1833.0,-99.66666666666667
1834.0,-99.66666666666667
1835.0,-99.66666666666667
1836.0,-99.66666666666667
1837.0,-99.66666666666667
1838.0,-99.66666666666667
1839.0,-99.66666666666667
1840.0,-99.66666666666667
1841.0,-99.66666666666667
1842.0,-99.66666666666667
1843.0,-99.66666666666667
1844.0,-99.66666666666667
1844.0,-99.98201798201798
1845.0,-99.94205794205794
1846.0,-99.9020979020979
1847.0,-99.86213786213786
1848.0,-99.82217782217784
1849.0,-99.7822177822178
1850.0,-99.74225774225776
1851.0,-99.70229770229771
1852.0,-99.66233766233768
1853.0,-99.62237762237761
1854.0,-99.58241758241759
1855.0,-99.54245754245756
1856.0,-99.50249750249752
1857.0,-99.46253746253747
1858.0,-95.05049284049284
1859.0,-76.5537575097379
1860.0,-87.40196078431372
1861.0,-87.40196078431372
1862.0,-87.40196078431372
1863.0,-90.05002513826042
1864.0,-69.61342221503988
1865.0,-18.133885233918125
1866.0,-36.96301790801791
1867.0,-74.42002645502646
1868.0,-84.42592592592592
1869.0,-77.75
1870.0,-77.75
1871.0,-77.75
1872.0,-77.75
1873.0,-77.75
1874.0,-77.75
1875.0,-77.75
1876.0,-80.435
1877.0,-81.2858064516129
1878.0,-81.86155913978494
1879.0,-87.47349462365591
1880.0,-52.94597697404151
1881.0,-63.454371673726506
1882.0,-72.9148233486943
1883.0,-75.27150537634408
1884.0,-75.2894265232975
1885.0,-75.3073476702509
1886.0,-75.3252688172043
1887.0,-75.34318996415772
1888.0,-75.3611111111111
1889.0,-75.37903225806451
1890.0,-75.39695340501792
1891.0,-75.41487455197132
1892.0,-75.43279569892474
1893.0,-75.45071684587815
1894.0,-75.46863799283155
1895.0,-75.48655913978494
1896.0,-75.50448028673834
1897.0,-75.52240143369175
1898.0,-75.54032258064517
1899.0,-75.55824372759857
1900.0,-75.57616487455196
1901.0,-75.59408602150539
1902.0,-75.61200716845877
1903.0,-75.6299283154122
1904.0,-75.64784946236558
1905.0,-75.665770609319
1906.0,-75.68369175627241
1907.0,-75.70161290322581
1908.0,-71.25002816180236
1909.0,-53.865860215053765
1910.0,-51.666935483870965
1911.0,-51.690232974910394
1912.0,-51.71353046594982
1913.0,-51.73193548387096
1914.0,-51.73333333333333
1915.0,-51.73333333333333
1916.0,-51.73333333333333
1917.0,-51.73333333333333
1918.0,-51.73333333333333
1919.0,-49.74666666666667
1920.0,-36.39730158730159
1921.0,-15.094761904761905
1922.0,-9.333333333333334
1923.0,-9.333333333333334
1924.0,-9.333333333333334
1925.0,-9.333333333333334
1926.0,-8.656269841269838
1927.0,2.7946031746031728
1928.0,4.358039215686276
1929.0,4.468627450980392
1930.0,4.586274509803924
1931.0,5.193119429590013
1932.0,8.071059431524546
1933.0,8.200258397932819
1934.0,8.329457364341087
1935.0,8.458656330749355
1936.0,11.50284917720658
1937.0,13.455555555555554
1938.0,13.467251461988303
1939.0,13.478947368421052
1940.0,13.4906432748538
1941.0,13.50233918128655
1942.0,13.514035087719298
1943.0,13.525730994152047
1944.0,13.537426900584796
1945.0,13.549122807017541
1946.0,13.560818713450294
1947.0,13.572514619883039
1948.0,13.584210526315792
1949.0,13.595906432748537
1950.0,13.60760233918129
1951.0,13.619298245614038
1952.0,13.630994152046787
1953.0,13.642690058479532
1954.0,13.65438596491228
1955.0,13.664912280701754
1956.0,13.663520599250939
1957.0,13.622097378277141
1958.0,13.569662921348316
1959.0,13.517228464419475
1960.0,13.464794007490644
1961.0,13.412359550561803
1962.0,13.359925093632958
1963.0,13.307490636704122
1964.0,13.25505617977528
1965.0,11.440879761104478
1966.0,-5.130118645399544
1967.0,-9.394382022471902
1968.0,-9.476779026217224
1969.0,-9.559176029962538
1970.0,-9.641573033707857
1971.0,-9.723970037453185
1972.0,-9.806367041198508
1973.0,-9.888764044943827
1974.0,-13.286629213483161
1975.0,-32.332390761548076
1976.0,-48.92290886392011
1977.0,-51.180649188514366
1978.0,-51.21061173533084
1979.0,-51.240574282147314
1980.0,-51.2705368289638
1981.0,-51.30049937578028
1982.0,-51.330461922596754
1983.0,-51.36042446941324
1984.0,-51.385892634207245
1985.0,-51.388888888888886
1986.0,-54.72555555555555
1987.0,-72.33115079365079
1988.0,-75.58482142857143
1989.0,-75.67410714285714
1990.0,-75.76339285714286
1991.0,-75.85267857142857
1992.0,-75.94196428571429
1993.0,-75.99910714285714
1994.0,-76.0
1995.0,-76.0
1996.0,-76.0
1997.0,-76.0
1998.0,-76.0
1999.0,-76.0
2000.0,-76.0
2001.0,-76.0
2002.0,-76.0
2003.0,-76.0
2004.0,-76.0
2005.0,-76.0
2006.0,-76.0
2007.0,-76.0
2008.0,-76.0
2009.0,-76.0
2010.0,-76.0
2011.0,-76.0
2012.0,-75.99313358302123
2013.0,-75.98064918851436
2014.0,-75.96816479400749
2015.0,-75.95568039950062
2016.0,-75.94319600499377
2017.0,-75.9307116104869
2018.0,-75.91822721598002
2019.0,-75.90574282147315
2020.0,-75.89325842696628
2021.0,-75.88077403245943
2022.0,-75.86828963795256
2023.0,-75.85580524344569
2024.0,-75.84332084893883
2025.0,-75.83083645443196
2026.0,-75.81835205992509
2027.0,-75.80586766541823
2028.0,-75.79338327091136
2029.0,-75.78089887640449
2030.0,-75.76841448189764
2031.0,-75.75593008739077
2032.0,-75.7434456928839
2033.0,-75.73096129837703
2034.0,-75.71847690387017
2035.0,-75.7059925093633
2036.0,-75.69350811485643
2037.0,-75.68102372034956
2038.0,-75.66853932584269
2039.0,-75.65605493133583
2040.0,-75.64357053682897
2041.0,-75.6310861423221
2042.0,-75.61860174781523
2043.0,-75.60611735330836
2044.0,-75.59363295880149
2045.0,-75.58114856429464
2046.0,-75.56866416978777
2047.0,-73.43520599250935
2048.0,-56.12111111111111
2049.0,-51.6
2050.0,-51.6
2051.0,-51.6
2052.0,-51.6
2053.0,-51.6
2054.0,-51.6
2055.0,-51.6
2056.0,-51.6
2057.0,-51.6
2058.0,-50.19444444444445
2059.0,-32.754444444444445
2060.0,-13.08259958071279
2061.0,-9.940251572327051
2062.0,-9.87735849056603
2063.0,-9.814465408805034
2064.0,-9.751572327044022
2065.0,-9.688679245283017
2066.0,-9.625786163522028
2067.0,-9.562893081760999
2068.0,-9.500000000000014
2069.0,-9.437106918238982
2070.0,-9.374213836477992
2071.0,-9.33396226415095
2072.0,-9.333333333333334
2073.0,-9.333333333333334
2074.0,-9.333333333333334
2075.0,-9.333333333333334
2076.0,-9.333333333333334
2077.0,-9.333333333333334
2078.0,-9.333333333333334
2079.0,-9.333333333333334
2080.0,-7.7266666666666595
2081.0,1.5057731157731145
2082.0,9.863475135975136
2083.0,15.025641025641022
2084.0,14.295641025641023
2085.0,-1.6454700854700874
2086.0,-22.52769230769231
2087.0,-27.107692307692314
2088.0,-27.107692307692314
2089.0,-27.107692307692314
2090.0,-27.107692307692314
2091.0,-26.98963675213675
2092.0,-8.399195173746302
2093.0,-2.215891472868216
2094.0,-2.1926356589147296
2095.0,-2.1693798449612394
2096.0,-3.546401808785531
2097.0,-23.55717613566451
2098.0,-26.489311721869857
2099.0,-27.08012594640502
2100.0,-27.523465624240817
2101.0,-27.92481563799393
2102.0,-35.755892348392344
2103.0,-60.71745883745884
2104.0,-75.38721648721649
2105.0,-63.63675213675216
2106.0,-63.8076923076923
2107.0,-63.978632478632484
2108.0,-64.05555555555556
2109.0,-64.05555555555556
2110.0,-64.05555555555556
2111.0,-64.05555555555556
2112.0,-64.05555555555556
2113.0,-55.19277777777777
2114.0,-35.88253968253968
2115.0,-17.29906810035843
2116.0,-15.295698924731184
2117.0,-15.259856630824373
2118.0,-15.224014336917568
2119.0,-15.188172043010743
2120.0,-15.152329749103947
2121.0,-15.116487455197136
2122.0,-15.08064516129033
2123.0,-15.044802867383519
2124.0,-15.010035842293902
2125.0,-15.0
2126.0,-15.0
2127.0,-15.0
2128.0,-15.0
2129.0,-15.0
2130.0,-15.0
2131.0,-15.0
2132.0,-15.0
2133.0,-15.0
2134.0,-15.0
2135.0,-15.0
2136.0,-14.97777777777778
2137.0,-14.339344262295086
2138.0,-13.511384335154839
2139.0,-13.526563448694594
2140.0,-13.54174256223437
2141.0,-13.556921675774143
2142.0,-13.572100789313913
2143.0,-13.58727990285369
2144.0,-13.602459016393448
2145.0,-13.617638129933217
2146.0,-13.632817243472976
2147.0,-13.647996357012753
2148.0,-13.663175470552526
2149.0,-13.678354584092284
2150.0,-13.693533697632054
2151.0,-13.708712811171827
2152.0,-13.72389192471159
2153.0,-13.739071038251376
2154.0,-13.75425015179115
2155.0,-13.769429265330894
2156.0,-19.012777777777774
2157.0,-26.995079365079363
2158.0,-37.33511904761905
2159.0,-40.30952380952382
2160.0,-31.381836635586637
2161.0,-22.966666666666665
2162.0,-22.966666666666665
2163.0,-22.966666666666665
2164.0,-22.966666666666665
2165.0,-22.966666666666665
2166.0,-22.966666666666665
2167.0,-22.966666666666665
2168.0,-22.96666666666667
2169.0,-13.0
2170.0,-22.96666666666667
2171.0,-19.438055555555554
2172.0,-11.910357142857142
2173.0,3.3492063492063457
2174.0,7.786246392496392
2175.0,18.96109780169378
2176.0,22.111111111111114
2177.0,22.111111111111114
2178.0,22.26969696969697
2179.0,28.90544191103014
2180.0,36.55256613756614
2181.0,30.851102693602687
2182.0,22.8
2183.0,21.10818181818182
2184.0,-0.27297318422318523
2185.0,-54.09556751119251
2186.0,-66.39113275613276
2187.0,-75.63098965848967
2188.0,-82.82651515151515
2189.0,-82.98333333333333
2190.0,-83.0
2191.0,-83.0
2192.0,-83.0
2193.0,-83.0
2194.0,-83.0
2195.0,-83.0
2196.0,-83.0
2197.0,-83.0
2198.0,-83.0
2199.0,-83.0
2200.0,-83.0
2201.0,-83.0
2202.0,-83.0
2203.0,-83.0
2204.0,-83.0
2205.0,-83.0
2206.0,-83.0
2207.0,-83.0
2208.0,-83.0
2209.0,-83.0
2210.0,-83.0
2211.0,-83.0
2212.0,-83.0
2213.0,-83.0
2214.0,-83.0
2215.0,-83.0
2216.0,-83.0
2217.0,-83.0
2218.0,-83.0
2219.0,-83.0
2220.0,-83.0
2221.0,-83.0
2222.0,-83.0
2223.0,-83.0
2224.0,-83.0
2225.0,-83.0
2226.0,-83.0
2227.0,-83.0
2228.0,-83.0
2229.0,-83.0
2230.0,-83.0
2231.0,-83.0
2232.0,-83.0
2233.0,-83.0
2234.0,-83.0
2235.0,-83.0
2236.0,-83.0
2237.0,-83.0
2238.0,-83.0
2239.0,-83.0
2240.0,-83.0
2241.0,-83.0
2242.0,-83.0
2243.0,-83.0
2244.0,-83.0
2245.0,-83.0
2246.0,-83.0
2247.0,-83.0
2248.0,-83.0
2249.0,-83.0
2250.0,-83.0
2251.0,-83.0
2252.0,-83.0
2253.0,-83.0
2254.0,-83.0
2255.0,-83.0
2256.0,-83.0
2257.0,-83.0
2258.0,-83.0
2259.0,-83.0
2260.0,-83.0
2261.0,-83.0
2262.0,-83.0
2263.0,-83.0
2264.0,-83.0
2265.0,-83.0
2266.0,-83.0
2267.0,-83.0
2268.0,-83.0
2269.0,-83.0
2270.0,-83.0
2271.0,-83.0
2272.0,-83.0
2273.0,-83.0
2274.0,-83.0
2275.0,-83.0
2276.0,-83.0
2277.0,-83.0
2278.0,-83.0
2279.0,-83.0
2280.0,-83.0
2281.0,-83.0
2282.0,-83.0
2283.0,-81.66347222222223
2284.0,-75.91967532467532
2285.0,-69.50062830687831
2286.0,-66.5
2287.0,-66.5
2288.0,-64.51123456790124
2289.0,-63.74691358024691
2290.0,-65.67253086419753
2291.0,-66.55555555555556
2292.0,-66.55555555555556
2293.0,-66.55555555555556
2294.0,-66.55555555555556
2295.0,-66.55555555555556
2296.0,-66.55555555555556
2297.0,-66.55555555555556
2298.0,-66.55555555555556
2299.0,-66.55555555555556
2300.0,-68.10396825396826
2301.0,-79.78314420803781
2302.0,-83.18676122931441
2303.0,-83.28132387706857
2304.0,-83.33333333333333
2305.0,-83.33333333333333
2306.0,-83.32695035460993
2307.0,-83.21985815602837
2308.0,-83.07801418439716
2309.0,-75.01218421640958
2310.0,-70.71431924882629
2311.0,-70.61854460093896
2312.0,-70.5481220657277
2313.0,-70.47769953051643
2314.0,-70.40727699530517
2315.0,-69.86015933987765
2316.0,-66.57642857142856
2317.0,-66.3809523809524
2318.0,-66.3809523809524
2319.0,-66.3809523809524
2320.0,-66.3809523809524
2321.0,-66.3809523809524
2322.0,-66.3809523809524
2323.0,-66.3809523809524
2324.0,-66.3809523809524
2325.0,-66.3809523809524
2326.0,-64.66914682539682
2327.0,-59.975
2328.0,-56.1
2329.0,-51.815958994709
2330.0,-47.45141414141415
2331.0,-42.27222222222222
2332.0,-31.009920634920633
2333.0,-20.452380952380953
2334.0,-21.86150793650793
2335.0,-31.322222222222223
2336.0,-39.38888888888889
2337.0,-43.72106135986733
2338.0,-44.59452736318408
2339.0,-44.69402985074627
2340.0,-44.82636815920398
2341.0,-46.88888888888889
2342.0,-49.949999999999996
2343.0,-52.25
2344.0,-55.20666666666667
2345.0,-63.08285714285714
2346.0,-66.66666666666667
2347.0,-66.66666666666667
2348.0,-66.66666666666667
2349.0,-66.66666666666667
2350.0,-66.66666666666667
2351.0,-66.66666666666667
2352.0,-66.66666666666667
2353.0,-66.66666666666667
2354.0,-66.66666666666667
2355.0,-66.73333333333333
2356.0,-71.5
2357.0,-76.71555555555555
2358.0,-82.17261904761905
2359.0,-83.22321428571428
2360.0,-83.28273809523809
2361.0,-83.3297619047619
2362.0,-83.33333333333333
2363.0,-83.33333333333333
2364.0,-83.33333333333333
2365.0,-83.33333333333333
2366.0,-83.33333333333333
2367.0,-83.33333333333333
2368.0,-83.33333333333333
2369.0,-83.33333333333333
2370.0,-83.33333333333333
2371.0,-83.33333333333333
2372.0,-83.33333333333333
2373.0,-83.33333333333333
2374.0,-83.33333333333333
2375.0,-83.33333333333333
2376.0,-83.33333333333333
2377.0,-83.33333333333333
2378.0,-83.33333333333333
2379.0,-83.33333333333333
2380.0,-83.33333333333333
2381.0,-83.33333333333333
2382.0,-83.33333333333333
2383.0,-83.33333333333333
2384.0,-83.33333333333333
2385.0,-83.33333333333333
2386.0,-83.33333333333333
2387.0,-83.33333333333333
2388.0,-83.33333333333333
2389.0,-83.33333333333333
2390.0,-83.33333333333333
2391.0,-83.33333333333333
2392.0,-83.33333333333333
2393.0,-83.33333333333333
2394.0,-83.33333333333333
2395.0,-83.33333333333333
2396.0,-83.33333333333333
2397.0,-83.33333333333333
2398.0,-83.33333333333333
2399.0,-83.33333333333333
2400.0,-83.33333333333333
2401.0,-83.33333333333333
2402.0,-83.33333333333333
2403.0,-83.33333333333333
2404.0,-83.33333333333333
2405.0,-83.33333333333333
2406.0,-83.33333333333333
2407.0,-83.33333333333333
2408.0,-83.33333333333333
2409.0,-83.33333333333333
2410.0,-83.33333333333333
2411.0,-83.33333333333333
2412.0,-83.33333333333333
2413.0,-83.33333333333333
2414.0,-83.33333333333333
2415.0,-83.33333333333333
2416.0,-83.33333333333333
2417.0,-83.33333333333333
2418.0,-83.33333333333333
2419.0,-83.33333333333333
2420.0,-83.33333333333333
2421.0,-83.33333333333333
2422.0,-83.33333333333333
2423.0,-83.33333333333333
2424.0,-83.33333333333333
2425.0,-83.33333333333333
2426.0,-83.33333333333333
2427.0,-83.33333333333333
2428.0,-83.33333333333333
2429.0,-83.33333333333333
2430.0,-83.33333333333333
2431.0,-83.33333333333333
2432.0,-83.33333333333333
2433.0,-83.33333333333333
2434.0,-83.33333333333333
2435.0,-83.33333333333333
2436.0,-83.33333333333333
2437.0,-83.33333333333333
2438.0,-83.33333333333333
2439.0,-83.33333333333333
2440.0,-83.33333333333333
2441.0,-83.33333333333333
2442.0,-83.33333333333333
2443.0,-83.33333333333333
2444.0,-83.33333333333333
2445.0,-83.33333333333333
2446.0,-83.33333333333333
2447.0,-83.33333333333333
2448.0,-83.33333333333333
2449.0,-83.33333333333333
2450.0,-83.33333333333333
2451.0,-83.33333333333333
2452.0,-83.33333333333333
2453.0,-83.33333333333333
2454.0,-83.33333333333333
2455.0,-83.33333333333333
2456.0,-83.33333333333333
2457.0,-83.33333333333333
2458.0,-83.33333333333333
2459.0,-83.33333333333333
2460.0,-83.33333333333333
2461.0,-83.33333333333333
2462.0,-83.33333333333333
2463.0,-83.33333333333333
2464.0,-83.33333333333333
2465.0,-83.33333333333333
2466.0,-83.33333333333333
2467.0,-83.33333333333333
2468.0,-83.33333333333333
2469.0,-83.33333333333333
2470.0,-83.33333333333333
2471.0,-83.33333333333333
2472.0,-83.33333333333333
2473.0,-83.33333333333333
2474.0,-83.33333333333333
2475.0,-83.33333333333333
2476.0,-83.33333333333333
2477.0,-83.33333333333333
2478.0,-83.33333333333333
2479.0,-83.33333333333333
2480.0,-83.33333333333333
2481.0,-83.33333333333333
2482.0,-83.33333333333333
2483.0,-83.33333333333333
2484.0,-83.33333333333333
2485.0,-83.33333333333333
2486.0,-83.33333333333333
2486.0,-100.0
2487.0,
2488.0,
2489.0,
2490.0,
2491.0,
2492.0,
2493.0,
2494.0,
2495.0,
2496.0,
2497.0,
2498.0,
2499.0,
2500.0,
2501.0,
2502.0,
2503.0,
2504.0,
2505.0,
2506.0,
2507.0,
2508.0,
2509.0,
2510.0,
2511.0,
2512.0,
2513.0,
2514.0,
2515.0,
2516.0,
2517.0,
2518.0,
2519.0,
2520.0,
2521.0,
2522.0,
2523.0,
2524.0,
2525.0,
2526.0,
2527.0,
